nodeId:ID(Intersection),longitude:double,latitude:double,:LABEL
7948,-48.8165199,-24.6824103,Intersection
7949,-48.8164019,-24.6823773,Intersection
7950,-48.8163415,-24.6823542,Intersection
7951,-48.8162550,-24.6823323,Intersection
7952,-48.8161719,-24.6823207,Intersection
7953,-48.8160646,-24.6823134,Intersection
7954,-48.8159278,-24.6823073,Intersection
7955,-48.8156676,-24.6822975,Intersection
7956,-48.8155416,-24.6822805,Intersection
7957,-48.8154517,-24.6822555,Intersection
7958,-48.8153350,-24.6822061,Intersection
7959,-48.8152613,-24.6821562,Intersection
7960,-48.8151962,-24.6820910,Intersection
7961,-48.8151218,-24.6819917,Intersection
7962,-48.8150574,-24.6818722,Intersection
7963,-48.8149622,-24.6816651,Intersection
7964,-48.8148563,-24.6814116,Intersection
7965,-48.8148201,-24.6812630,Intersection
7966,-48.8147932,-24.6810838,Intersection
7967,-48.8148080,-24.6809059,Intersection
7968,-48.8148127,-24.6807682,Intersection
7969,-48.8148080,-24.6806616,Intersection
7970,-48.8147845,-24.6805525,Intersection
7971,-48.8147396,-24.6804355,Intersection
7972,-48.8146685,-24.6803003,Intersection
7973,-48.8146350,-24.6802223,Intersection
7974,-48.8145961,-24.6800773,Intersection
7975,-48.8145706,-24.6799274,Intersection
7976,-48.8145290,-24.6796824,Intersection
7977,-48.8145022,-24.6795728,Intersection
7978,-48.8144633,-24.6794692,Intersection
7979,-48.8143922,-24.6793741,Intersection
7980,-48.8140892,-24.6790683,Intersection
7981,-48.8139845,-24.6789598,Intersection
7982,-48.8138062,-24.6787892,Intersection
7983,-48.8135594,-24.6785564,Intersection
7984,-48.8134427,-24.6784236,Intersection
7985,-48.8133596,-24.6783115,Intersection
7986,-48.8132409,-24.6781244,Intersection
7987,-48.8131578,-24.6779953,Intersection
7988,-48.8130652,-24.6778679,Intersection
7989,-48.8129499,-24.6777217,Intersection
7990,-48.8128902,-24.6776218,Intersection
7991,-48.8128352,-24.6774981,Intersection
7992,-48.8127802,-24.6773208,Intersection
7993,-48.8127078,-24.6770618,Intersection
7994,-48.8126642,-24.6768845,Intersection
7995,-48.8126408,-24.6767486,Intersection
7996,-48.8126133,-24.6765871,Intersection
7997,-43.4601037,-22.6733737,Intersection
7998,-43.4602846,-22.6731941,Intersection
7999,-43.4604107,-22.6730444,Intersection
8000,-43.4604858,-22.6729305,Intersection
8001,-43.4606360,-22.6727127,Intersection
8002,-43.4607446,-22.6725791,Intersection
8003,-43.4608653,-22.6724987,Intersection
8004,-43.4610195,-22.6724380,Intersection
8005,-43.4611989,-22.6724149,Intersection
8006,-48.9664876,-24.6815540,Intersection
8007,-48.9618537,-24.6841189,Intersection
8008,-48.9612632,-24.6853673,Intersection
8009,-48.9604580,-24.6858283,Intersection
8010,-48.9578879,-24.6861992,Intersection
8011,-48.9564980,-24.6859185,Intersection
8012,-48.9552075,-24.6853573,Intersection
8013,-48.9544243,-24.6844052,Intersection
8014,-48.9531999,-24.6826011,Intersection
8015,-48.9515674,-24.6808170,Intersection
8016,-48.9509387,-24.6793036,Intersection
8017,-48.9503872,-24.6787824,Intersection
8018,-48.9501114,-24.6778603,Intersection
8019,-48.9488208,-24.6755349,Intersection
8020,-48.9482362,-24.6748634,Intersection
8021,-48.9457764,-24.6743020,Intersection
8022,-48.9430640,-24.6737763,Intersection
8023,-48.9426217,-24.6736906,Intersection
8024,-48.9417613,-24.6736906,Intersection
8025,-48.9402281,-24.6739813,Intersection
8026,-48.9390478,-24.6741316,Intersection
8027,-48.9376690,-24.6742820,Intersection
8028,-48.9347680,-24.6755349,Intersection
8029,-48.9321538,-24.6763769,Intersection
8030,-48.9299918,-24.6765974,Intersection
8031,-48.9283483,-24.6764370,Intersection
8032,-48.9273776,-24.6763300,Intersection
8033,-48.9270437,-24.6763714,Intersection
8034,-48.9266950,-24.6764921,Intersection
8035,-48.9262980,-24.6766846,Intersection
8036,-48.9258407,-24.6769966,Intersection
8037,-48.9242747,-24.6781339,Intersection
8038,-48.9236923,-24.6785467,Intersection
8039,-48.9230365,-24.6790061,Intersection
8040,-48.9222868,-24.6795667,Intersection
8041,-48.9215089,-24.6801760,Intersection
8042,-48.9210489,-24.6805671,Intersection
8043,-48.9200404,-24.6814738,Intersection
8044,-48.9197293,-24.6817297,Intersection
8045,-48.9193618,-24.6818954,Intersection
8046,-48.9176774,-24.6823670,Intersection
8047,-48.9173649,-24.6825023,Intersection
8048,-48.9171168,-24.6826217,Intersection
8049,-48.9167400,-24.6828374,Intersection
8050,-48.9162759,-24.6830799,Intersection
8051,-48.9159541,-24.6831822,Intersection
8052,-48.9153734,-24.6833029,Intersection
8053,-48.9150529,-24.6833455,Intersection
8054,-48.9147297,-24.6833540,Intersection
8055,-48.9142495,-24.6833004,Intersection
8056,-48.9138325,-24.6832565,Intersection
8057,-48.9135629,-24.6832078,Intersection
8058,-48.9130721,-24.6829958,Intersection
8059,-48.9126228,-24.6827801,Intersection
8060,-48.9122781,-24.6824754,Intersection
8061,-48.9120609,-24.6822646,Intersection
8062,-48.9119120,-24.6821757,Intersection
8063,-48.9116102,-24.6820526,Intersection
8064,-48.9112696,-24.6818832,Intersection
8065,-48.9111476,-24.6817455,Intersection
8066,-48.9110993,-24.6815871,Intersection
8067,-48.9110751,-24.6814226,Intersection
8068,-48.9110121,-24.6812374,Intersection
8069,-48.9108539,-24.6809010,Intersection
8070,-48.9107238,-24.6805233,Intersection
8071,-48.9106084,-24.6802418,Intersection
8072,-48.9103872,-24.6798567,Intersection
8073,-48.9100143,-24.6792645,Intersection
8074,-48.9097528,-24.6789111,Intersection
8075,-48.9096375,-24.6787331,Intersection
8076,-48.9095463,-24.6785284,Intersection
8077,-48.9094430,-24.6781324,Intersection
8078,-48.9093465,-24.6775669,Intersection
8079,-48.9092875,-24.6771672,Intersection
8080,-48.9093652,-24.6767821,Intersection
8081,-48.9094403,-24.6764799,Intersection
8082,-48.9096174,-24.6760388,Intersection
8083,-48.9096764,-24.6758413,Intersection
8084,-48.9096978,-24.6756195,Intersection
8085,-48.9096844,-24.6754782,Intersection
8086,-48.9096040,-24.6752783,Intersection
8087,-48.9094377,-24.6750882,Intersection
8088,-48.9091681,-24.6748530,Intersection
8089,-48.9082052,-24.6740914,Intersection
8090,-48.9080496,-24.6739926,Intersection
8091,-48.9078498,-24.6739110,Intersection
8092,-48.9075266,-24.6738537,Intersection
8093,-48.9044783,-24.6733882,Intersection
8094,-48.9022721,-24.6731091,Intersection
8095,-48.9013481,-24.6730177,Intersection
8096,-48.9010705,-24.6729933,Intersection
8097,-48.9007916,-24.6729300,Intersection
8098,-48.9005850,-24.6728934,Intersection
8099,-48.9000352,-24.6727386,Intersection
8100,-48.8996302,-24.6726082,Intersection
8101,-48.8987544,-24.6723438,Intersection
8102,-48.8975099,-24.6719806,Intersection
8103,-48.8970003,-24.6717844,Intersection
8104,-48.8966596,-24.6716565,Intersection
8105,-48.8963833,-24.6715736,Intersection
8106,-48.8960481,-24.6715200,Intersection
8107,-48.8954754,-24.6714724,Intersection
8108,-48.8953239,-24.6714603,Intersection
8109,-48.8950979,-24.6714663,Intersection
8110,-48.8947512,-24.6714822,Intersection
8111,-48.8937977,-24.6714858,Intersection
8112,-48.8930722,-24.6714676,Intersection
8113,-48.8924123,-24.6714834,Intersection
8114,-48.8917592,-24.6715468,Intersection
8115,-48.8911101,-24.6716613,Intersection
8116,-48.8908312,-24.6717125,Intersection
8117,-48.8904275,-24.6717210,Intersection
8118,-48.8892353,-24.6716418,Intersection
8119,-48.8887069,-24.6716101,Intersection
8120,-48.8877842,-24.6715906,Intersection
8121,-48.8873148,-24.6715638,Intersection
8122,-48.8870318,-24.6715297,Intersection
8123,-48.8868132,-24.6714810,Intersection
8124,-48.8865732,-24.6714322,Intersection
8125,-48.8864082,-24.6714042,Intersection
8126,-48.8862553,-24.6714200,Intersection
8127,-48.8860689,-24.6714944,Intersection
8128,-48.8858812,-24.6716077,Intersection
8129,-48.8857296,-24.6717247,Intersection
8130,-48.8855217,-24.6718222,Intersection
8131,-48.8852428,-24.6718624,Intersection
8132,-48.8848472,-24.6719392,Intersection
8133,-48.8846621,-24.6719368,Intersection
8134,-48.8844502,-24.6718831,Intersection
8135,-48.8842718,-24.6717954,Intersection
8136,-48.8840787,-24.6717235,Intersection
8137,-48.8838708,-24.6716955,Intersection
8138,-48.8818270,-24.6716443,Intersection
8139,-48.8814394,-24.6716101,Intersection
8140,-48.8811752,-24.6716272,Intersection
8141,-48.8809043,-24.6717235,Intersection
8142,-48.8806629,-24.6718173,Intersection
8143,-48.8803706,-24.6719136,Intersection
8144,-48.8801225,-24.6719538,Intersection
8145,-48.8798019,-24.6720038,Intersection
8146,-48.8790576,-24.6721683,Intersection
8147,-48.8786620,-24.6722877,Intersection
8148,-48.8781926,-24.6724510,Intersection
8149,-48.8776092,-24.6726680,Intersection
8150,-48.8773558,-24.6727423,Intersection
8151,-48.8770714,-24.6727971,Intersection
8152,-48.8768998,-24.6728276,Intersection
8153,-48.8766570,-24.6728715,Intersection
8154,-48.8764907,-24.6728910,Intersection
8155,-48.8763298,-24.6728824,Intersection
8156,-48.8761474,-24.6728471,Intersection
8157,-48.8759449,-24.6727874,Intersection
8158,-48.8758484,-24.6727520,Intersection
8159,-48.8757317,-24.6727167,Intersection
8160,-48.8756002,-24.6726838,Intersection
8161,-48.8753575,-24.6726936,Intersection
8162,-48.8752345,-24.6727290,Intersection
8163,-48.8750222,-24.6728520,Intersection
8164,-48.8748626,-24.6729787,Intersection
8165,-48.8744507,-24.6733150,Intersection
8166,-48.8741718,-24.6734514,Intersection
8167,-48.8739587,-24.6735698,Intersection
8168,-48.8736852,-24.6736246,Intersection
8169,-48.8733231,-24.6736027,Intersection
8170,-48.8730857,-24.6735734,Intersection
8171,-48.8728590,-24.6735332,Intersection
8172,-48.8728101,-24.6735265,Intersection
8173,-48.8725466,-24.6734906,Intersection
8174,-48.8721295,-24.6734979,Intersection
8175,-48.8718921,-24.6735015,Intersection
8176,-48.8717298,-24.6734357,Intersection
8177,-48.8715528,-24.6733004,Intersection
8178,-48.8713932,-24.6731664,Intersection
8179,-48.8711491,-24.6729629,Intersection
8180,-48.8707522,-24.6727094,Intersection
8181,-48.8703807,-24.6725010,Intersection
8182,-48.8701379,-24.6723974,Intersection
8183,-48.8698939,-24.6723170,Intersection
8184,-48.8697369,-24.6722914,Intersection
8185,-48.8695358,-24.6723145,Intersection
8186,-48.8692206,-24.6724437,Intersection
8187,-48.8689899,-24.6725266,Intersection
8188,-48.8687271,-24.6725473,Intersection
8189,-48.8685085,-24.6725376,Intersection
8190,-48.8682671,-24.6725242,Intersection
8191,-48.8680787,-24.6725242,Intersection
8192,-48.8679016,-24.6725424,Intersection
8193,-48.8677199,-24.6725827,Intersection
8194,-48.8675677,-24.6726302,Intersection
8195,-48.8673813,-24.6727003,Intersection
8196,-48.8670970,-24.6728307,Intersection
8197,-48.8669434,-24.6728977,Intersection
8198,-48.8668160,-24.6729537,Intersection
8199,-48.8666611,-24.6730214,Intersection
8200,-48.8664747,-24.6730969,Intersection
8201,-48.8663030,-24.6731591,Intersection
8202,-48.8661086,-24.6732243,Intersection
8203,-48.8658910,-24.6732813,Intersection
8204,-48.8657599,-24.6733102,Intersection
8205,-48.8656211,-24.6733468,Intersection
8206,-48.8654763,-24.6733784,Intersection
8207,-48.8653629,-24.6733992,Intersection
8208,-48.8652188,-24.6734101,Intersection
8209,-48.8650230,-24.6734181,Intersection
8210,-48.8647695,-24.6734199,Intersection
8211,-48.8645489,-24.6734053,Intersection
8212,-48.8644064,-24.6733775,Intersection
8213,-48.8643112,-24.6733465,Intersection
8214,-48.8642206,-24.6733020,Intersection
8215,-48.8641385,-24.6732389,Intersection
8216,-48.8640560,-24.6731506,Intersection
8217,-48.8639782,-24.6730342,Intersection
8218,-48.8638978,-24.6728751,Intersection
8219,-48.8638381,-24.6727551,Intersection
8220,-48.8637442,-24.6725753,Intersection
8221,-48.8636755,-24.6724617,Intersection
8222,-48.8635940,-24.6723523,Intersection
8223,-48.8635253,-24.6722798,Intersection
8224,-48.8634334,-24.6722021,Intersection
8225,-48.8633174,-24.6721305,Intersection
8226,-48.8631937,-24.6720732,Intersection
8227,-48.8630475,-24.6720239,Intersection
8228,-48.8628745,-24.6720056,Intersection
8229,-48.8627310,-24.6720129,Intersection
8230,-48.8626090,-24.6720336,Intersection
8231,-48.8623381,-24.6721147,Intersection
8232,-48.8620175,-24.6722286,Intersection
8233,-48.8617654,-24.6723024,Intersection
8234,-48.8616454,-24.6723407,Intersection
8235,-48.8615552,-24.6723831,Intersection
8236,-48.8614543,-24.6724583,Intersection
8237,-48.8613477,-24.6725565,Intersection
8238,-48.8612397,-24.6726527,Intersection
8239,-48.8611415,-24.6727316,Intersection
8240,-48.8610412,-24.6727880,Intersection
8241,-48.8609453,-24.6728142,Intersection
8242,-48.8608253,-24.6728154,Intersection
8243,-48.8607287,-24.6727953,Intersection
8244,-48.8606282,-24.6727612,Intersection
8245,-48.8604759,-24.6727027,Intersection
8246,-48.8602982,-24.6726363,Intersection
8247,-48.8601594,-24.6725942,Intersection
8248,-48.8600522,-24.6725723,Intersection
8249,-48.8599355,-24.6725635,Intersection
8250,-48.8598181,-24.6725796,Intersection
8251,-48.8596927,-24.6726076,Intersection
8252,-48.8594822,-24.6726674,Intersection
8253,-48.8593045,-24.6727313,Intersection
8254,-48.8589022,-24.6728818,Intersection
8255,-48.8586970,-24.6729531,Intersection
8256,-48.8584522,-24.6730445,Intersection
8257,-48.8582490,-24.6731323,Intersection
8258,-48.8579708,-24.6732511,Intersection
8259,-48.8577562,-24.6733486,Intersection
8260,-48.8575383,-24.6734705,Intersection
8261,-48.8573022,-24.6736319,Intersection
8262,-48.8571091,-24.6737830,Intersection
8263,-48.8569629,-24.6739110,Intersection
8264,-48.8568114,-24.6740560,Intersection
8265,-48.8566659,-24.6741968,Intersection
8266,-48.8564546,-24.6744320,Intersection
8267,-48.8563004,-24.6746294,Intersection
8268,-48.8561811,-24.6747945,Intersection
8269,-48.8560711,-24.6749444,Intersection
8270,-48.8559866,-24.6750669,Intersection
8271,-48.8559293,-24.6751479,Intersection
8272,-48.8558257,-24.6752802,Intersection
8273,-48.8557351,-24.6753722,Intersection
8274,-48.8556560,-24.6754374,Intersection
8275,-48.8554636,-24.6755720,Intersection
8276,-48.8552088,-24.6757475,Intersection
8277,-48.8548963,-24.6759632,Intersection
8278,-48.8546978,-24.6760948,Intersection
8279,-48.8545999,-24.6761752,Intersection
8280,-48.8545060,-24.6762532,Intersection
8281,-48.8544457,-24.6763099,Intersection
8282,-48.8543652,-24.6763812,Intersection
8283,-48.8542904,-24.6764345,Intersection
8284,-48.8542076,-24.6764689,Intersection
8285,-48.8540863,-24.6764860,Intersection
8286,-48.8539696,-24.6764775,Intersection
8287,-48.8538516,-24.6764580,Intersection
8288,-48.8537225,-24.6764433,Intersection
8289,-48.8535579,-24.6764336,Intersection
8290,-48.8533714,-24.6764306,Intersection
8291,-48.8532424,-24.6764351,Intersection
8292,-48.8531709,-24.6764412,Intersection
8293,-48.8530831,-24.6764653,Intersection
8294,-48.8529886,-24.6765140,Intersection
8295,-48.8529252,-24.6765549,Intersection
8296,-48.8528806,-24.6765969,Intersection
8297,-48.8528169,-24.6766670,Intersection
8298,-48.8527659,-24.6767565,Intersection
8299,-48.8527405,-24.6768266,Intersection
8300,-48.8527304,-24.6768991,Intersection
8301,-48.8527317,-24.6770082,Intersection
8302,-48.8527331,-24.6771258,Intersection
8303,-48.8527250,-24.6772068,Intersection
8304,-48.8526999,-24.6772805,Intersection
8305,-48.8526633,-24.6773293,Intersection
8306,-48.8526107,-24.6773662,Intersection
8307,-48.8525581,-24.6773972,Intersection
8308,-48.8524253,-24.6774603,Intersection
8309,-48.8522469,-24.6775383,Intersection
8310,-48.8521370,-24.6775925,Intersection
8311,-48.8520189,-24.6776620,Intersection
8312,-48.8519056,-24.6777406,Intersection
8313,-48.8517796,-24.6778368,Intersection
8314,-48.8516937,-24.6779042,Intersection
8315,-48.8516163,-24.6779575,Intersection
8316,-48.8515395,-24.6779965,Intersection
8317,-48.8514506,-24.6780367,Intersection
8318,-48.8513601,-24.6780705,Intersection
8319,-48.8512642,-24.6780922,Intersection
8320,-48.8511620,-24.6781049,Intersection
8321,-48.8510537,-24.6781132,Intersection
8322,-48.8510094,-24.6781177,Intersection
8323,-48.8509568,-24.6781293,Intersection
8324,-48.8508133,-24.6781708,Intersection
8325,-48.8506788,-24.6782085,Intersection
8326,-48.8505389,-24.6782469,Intersection
8327,-48.8504250,-24.6782829,Intersection
8328,-48.8503164,-24.6783298,Intersection
8329,-48.8502118,-24.6783810,Intersection
8330,-48.8501219,-24.6784279,Intersection
8331,-48.8499510,-24.6785053,Intersection
8332,-48.8496868,-24.6786149,Intersection
8333,-48.8495392,-24.6786771,Intersection
8334,-48.8494326,-24.6787088,Intersection
8335,-48.8493475,-24.6787435,Intersection
8336,-48.8492817,-24.6787779,Intersection
8337,-48.8492328,-24.6788124,Intersection
8338,-48.8491865,-24.6788584,Intersection
8339,-48.8491101,-24.6789507,Intersection
8340,-48.8490383,-24.6790372,Intersection
8341,-48.8489860,-24.6790939,Intersection
8342,-48.8489217,-24.6791475,Intersection
8343,-48.8488264,-24.6792066,Intersection
8344,-48.8487285,-24.6792541,Intersection
8345,-48.8485897,-24.6793016,Intersection
8346,-48.8484402,-24.6793424,Intersection
8347,-48.8483275,-24.6793705,Intersection
8348,-48.8482451,-24.6793875,Intersection
8349,-48.8481338,-24.6794131,Intersection
8350,-48.8479906,-24.6794533,Intersection
8351,-48.8478582,-24.6794960,Intersection
8352,-48.8477542,-24.6795362,Intersection
8353,-48.8475933,-24.6796130,Intersection
8354,-48.8474505,-24.6796693,Intersection
8355,-48.8473257,-24.6797190,Intersection
8356,-48.8472159,-24.6797574,Intersection
8357,-48.8471548,-24.6797702,Intersection
8358,-48.8470807,-24.6797769,Intersection
8359,-48.8468497,-24.6797824,Intersection
8360,-48.8465935,-24.6797830,Intersection
8361,-48.8464634,-24.6797878,Intersection
8362,-48.8463172,-24.6797976,Intersection
8363,-48.8462140,-24.6798067,Intersection
8364,-48.8460943,-24.6798256,Intersection
8365,-48.8460068,-24.6798445,Intersection
8366,-48.8458881,-24.6798713,Intersection
8367,-48.8457798,-24.6798963,Intersection
8368,-48.8456943,-24.6799158,Intersection
8369,-48.8456178,-24.6799335,Intersection
8370,-48.8455300,-24.6799521,Intersection
8371,-48.8454281,-24.6799585,Intersection
8372,-48.8453557,-24.6799536,Intersection
8373,-48.8452745,-24.6799371,Intersection
8374,-48.8451652,-24.6799124,Intersection
8375,-48.8450841,-24.6799015,Intersection
8376,-48.8449989,-24.6799024,Intersection
8377,-48.8449111,-24.6799146,Intersection
8378,-48.8448467,-24.6799341,Intersection
8379,-48.8447877,-24.6799655,Intersection
8380,-48.8447357,-24.6800072,Intersection
8381,-48.8446637,-24.6800754,Intersection
8382,-48.8445979,-24.6801406,Intersection
8383,-48.8445423,-24.6801808,Intersection
8384,-48.8444672,-24.6802223,Intersection
8385,-48.8444115,-24.6802454,Intersection
8386,-48.8443371,-24.6802613,Intersection
